iter	Logloss
481	0.001363039084
482	0.001356114202
483	0.001352895467
484	0.001345011366
485	0.001339078723
486	0.001334488304
487	0.001324932858
488	0.001324932858
489	0.001319399521
490	0.001316916999
491	0.001311495455
492	0.001307332856
493	0.001304339304
494	0.001299989859
495	0.001293518205
496	0.001281301134
497	0.001276883713
498	0.0012740664
499	0.001265312353
9	0.00117713538
